,v_name,v_price,h_price,l_price,v_market,area,source,updateTime,insertTime,lWendu,hWendu,tianqi,fengli,fengxiang,aqi,aqiLevel,aqiInfo,cpi,h_3,h_9,l_3,l_9,h_price_pred,l_price_pred
99,莴笋,4.5,5.0,4.0,重庆双福国际农贸城,cq,vegnet.com.cn,2016-11-18,2018-04-24,16,22,阴~多云,微风,无持续风向,82,2,良,102.0,9.4,4.977777777777779,6.533333333333338,3.7111111111111126,3.0843840579710204,2.3367391304347813
100,莲藕,4.0,4.4,3.6,重庆双福国际农贸城,cq,vegnet.com.cn,2016-11-18,2018-04-24,16,22,阴~多云,微风,无持续风向,82,2,良,102.0,8.066666666666668,5.200000000000001,6.200000000000004,3.866666666666668,3.0843840579710204,2.3367391304347813
101,西兰花,6.1,7.0,5.2,重庆双福国际农贸城,cq,vegnet.com.cn,2016-11-18,2018-04-24,16,22,阴~多云,微风,无持续风向,82,2,良,102.0,4.2,5.466666666666668,3.4000000000000044,4.044444444444446,3.0843840579710204,2.3367391304347813
102,西红柿,3.1,3.4,2.8,重庆双福国际农贸城,cq,vegnet.com.cn,2016-11-18,2018-04-24,16,22,阴~多云,微风,无持续风向,82,2,良,102.0,5.466666666666668,6.022222222222223,4.266666666666671,4.444444444444446,3.0843840579710204,2.3367391304347813
103,青椒,3.5,4.0,3.0,重庆双福国际农贸城,cq,vegnet.com.cn,2016-11-18,2018-04-24,16,22,阴~多云,微风,无持续风向,82,2,良,102.0,4.933333333333334,6.111111111111112,3.8666666666666707,4.511111111111112,3.0843840579710204,2.3367391304347813
104,茄子,3.3,3.6,3.0,重庆双福国际农贸城,cq,vegnet.com.cn,2016-11-18,2018-04-24,16,22,阴~多云,微风,无持续风向,82,2,良,102.0,4.8,6.222222222222223,3.666666666666671,4.577777777777779,3.0843840579710204,2.3367391304347813
105,黄瓜,1.6,1.8,1.4,重庆双福国际农贸城,cq,vegnet.com.cn,2016-11-18,2018-04-24,16,22,阴~多云,微风,无持续风向,82,2,良,102.0,3.6666666666666665,6.177777777777779,2.933333333333337,4.577777777777779,3.0843840579710204,2.3367391304347813
106,苦瓜,2.4,2.6,2.2,重庆双福国际农贸城,cq,vegnet.com.cn,2016-11-18,2018-04-24,16,22,阴~多云,微风,无持续风向,82,2,良,102.0,3.1333333333333333,5.377777777777778,2.466666666666671,4.177777777777779,5.664383561643833,4.784246575342465
107,南瓜,1.1,1.2,1.0,重庆双福国际农贸城,cq,vegnet.com.cn,2016-11-18,2018-04-24,16,22,阴~多云,微风,无持续风向,82,2,良,102.0,2.6666666666666665,3.8888888888888897,2.200000000000004,3.0888888888888903,3.0843840579710204,2.3367391304347813
108,冬瓜,0.9,1.2,0.6,重庆双福国际农贸城,cq,vegnet.com.cn,2016-11-18,2018-04-24,16,22,阴~多云,微风,无持续风向,82,2,良,102.0,1.8666666666666665,3.6666666666666674,1.5333333333333374,2.9111111111111123,3.0843840579710204,2.3367391304347813
109,丝瓜,9.4,9.8,9.0,重庆双福国际农贸城,cq,vegnet.com.cn,2016-11-18,2018-04-24,16,22,阴~多云,微风,无持续风向,82,2,良,102.0,1.6666666666666667,3.2444444444444454,1.2666666666666706,2.5333333333333345,4.420000000000001,3.006666666666667
110,豇豆,7.5,8.0,7.0,重庆双福国际农贸城,cq,vegnet.com.cn,2016-11-18,2018-04-24,16,22,阴~多云,微风,无持续风向,82,2,良,102.0,4.066666666666667,3.8444444444444463,3.533333333333337,3.1333333333333346,7.6,6.8
111,平菇,3.5,4.0,3.0,重庆双福国际农贸城,cq,vegnet.com.cn,2016-11-18,2018-04-24,16,22,阴~多云,微风,无持续风向,82,2,良,102.0,6.333333333333335,3.9555555555555575,5.533333333333338,3.3333333333333344,4.8,3.793103448275862
112,韭菜,4.6,5.0,4.2,重庆双福国际农贸城,cq,vegnet.com.cn,2016-11-21,2018-04-24,10,21,多云~小雨,微风,无持续风向,77,2,良,102.0,7.266666666666668,4.022222222222224,6.333333333333337,3.355555555555557,5.318012422360248,4.2068322981366455
113,红萝卜,0.85,1.0,0.7,重庆双福国际农贸城,cq,vegnet.com.cn,2016-11-21,2018-04-24,10,21,多云~小雨,微风,无持续风向,77,2,良,102.0,5.666666666666668,4.1333333333333355,4.733333333333337,3.4888888888888903,3.0843840579710204,2.3367391304347813
114,白萝卜,1.7,2.0,1.4,重庆双福国际农贸城,cq,vegnet.com.cn,2016-11-21,2018-04-24,10,21,多云~小雨,微风,无持续风向,77,2,良,102.0,3.3333333333333344,3.8444444444444463,2.6333333333333364,3.233333333333335,3.0843840579710204,2.3367391304347813
115,土豆,2.45,2.5,2.4,重庆双福国际农贸城,cq,vegnet.com.cn,2016-11-21,2018-04-24,10,21,多云~小雨,微风,无持续风向,77,2,良,102.0,2.666666666666668,3.866666666666669,2.100000000000003,3.233333333333335,3.0843840579710204,2.3367391304347813
116,芋头,2.8,3.0,2.6,重庆双福国际农贸城,cq,vegnet.com.cn,2016-11-21,2018-04-24,10,21,多云~小雨,微风,无持续风向,77,2,良,102.0,1.8333333333333346,3.8555555555555574,1.5000000000000033,3.2555555555555573,3.0843840579710204,2.3367391304347813
117,大葱,2.5,2.6,2.4,重庆双福国际农贸城,cq,vegnet.com.cn,2016-11-21,2018-04-24,10,21,多云~小雨,微风,无持续风向,77,2,良,102.0,2.5000000000000013,4.055555555555557,2.133333333333337,3.4333333333333353,3.0843840579710204,2.3367391304347813
118,生姜,7.5,8.0,7.0,重庆双福国际农贸城,cq,vegnet.com.cn,2016-11-21,2018-04-24,10,21,多云~小雨,微风,无持续风向,77,2,良,102.0,2.700000000000001,4.211111111111112,2.46666666666667,3.633333333333335,8.525,6.5625
119,大蒜,15.0,16.0,14.0,重庆双福国际农贸城,cq,vegnet.com.cn,2016-11-21,2018-04-24,10,21,多云~小雨,微风,无持续风向,77,2,良,102.0,4.533333333333334,4.011111111111112,4.000000000000003,3.411111111111113,16.0,14.0
120,芹菜,3.2,3.4,3.0,重庆双福国际农贸城,cq,vegnet.com.cn,2016-11-21,2018-04-24,10,21,多云~小雨,微风,无持续风向,77,2,良,102.0,8.866666666666667,4.900000000000001,7.800000000000002,4.188888888888891,3.0843840579710204,2.3367391304347813
121,莴笋,3.95,4.5,3.4,重庆双福国际农贸城,cq,vegnet.com.cn,2016-11-21,2018-04-24,10,21,多云~小雨,微风,无持续风向,77,2,良,102.0,9.133333333333333,4.833333333333334,8.000000000000002,4.188888888888891,3.0843840579710204,2.3367391304347813
122,莲藕,3.9,5.0,2.8,重庆双福国际农贸城,cq,vegnet.com.cn,2016-11-21,2018-04-24,10,21,多云~小雨,微风,无持续风向,77,2,良,102.0,7.966666666666666,4.777777777777779,6.800000000000002,4.100000000000001,3.0843840579710204,2.3367391304347813
123,西兰花,5.2,5.4,5.0,重庆双福国际农贸城,cq,vegnet.com.cn,2016-11-21,2018-04-24,10,21,多云~小雨,微风,无持续风向,77,2,良,102.0,4.3,5.222222222222223,3.0666666666666687,4.333333333333334,3.0843840579710204,2.3367391304347813
124,西红柿,4.2,4.8,3.6,重庆双福国际农贸城,cq,vegnet.com.cn,2016-11-21,2018-04-24,10,21,多云~小雨,微风,无持续风向,77,2,良,102.0,4.966666666666666,5.6000000000000005,3.7333333333333356,4.733333333333334,3.0843840579710204,2.3367391304347813
125,条形辣椒干（小米椒）,9.5,10.0,9.0,重庆双福国际农贸城,cq,vegnet.com.cn,2016-11-21,2018-04-24,10,21,多云~小雨,微风,无持续风向,77,2,良,102.0,5.0666666666666655,5.855555555555556,3.800000000000002,4.866666666666668,11.491111111111111,9.202222222222224
126,青椒,4.6,5.2,4.0,重庆双福国际农贸城,cq,vegnet.com.cn,2016-11-21,2018-04-24,10,21,多云~小雨,微风,无持续风向,77,2,良,102.0,6.733333333333332,6.633333333333334,5.866666666666668,5.577777777777779,3.0843840579710204,2.3367391304347813
127,茄子,3.5,4.0,3.0,重庆双福国际农贸城,cq,vegnet.com.cn,2016-11-21,2018-04-24,10,21,多云~小雨,微风,无持续风向,77,2,良,102.0,6.666666666666664,6.9222222222222225,5.533333333333335,5.755555555555556,3.0843840579710204,2.3367391304347813
128,黄瓜,2.2,3.0,1.4,重庆双福国际农贸城,cq,vegnet.com.cn,2016-11-21,2018-04-24,10,21,多云~小雨,微风,无持续风向,77,2,良,102.0,6.399999999999998,6.477777777777779,5.333333333333335,5.311111111111113,3.0843840579710204,2.3367391304347813
129,苦瓜,5.2,5.4,5.0,重庆双福国际农贸城,cq,vegnet.com.cn,2016-11-21,2018-04-24,10,21,多云~小雨,微风,无持续风向,77,2,良,102.0,4.066666666666664,5.033333333333335,2.8000000000000007,3.9111111111111123,5.664383561643833,4.784246575342465
130,南瓜,1.3,1.4,1.2,重庆双福国际农贸城,cq,vegnet.com.cn,2016-11-21,2018-04-24,10,21,多云~小雨,微风,无持续风向,77,2,良,102.0,4.133333333333332,5.255555555555556,3.133333333333334,4.133333333333335,3.0843840579710204,2.3367391304347813
131,冬瓜,0.95,1.4,0.5,重庆双福国际农贸城,cq,vegnet.com.cn,2016-11-21,2018-04-24,10,21,多云~小雨,微风,无持续风向,77,2,良,102.0,3.2666666666666653,4.911111111111112,2.5333333333333337,3.8888888888888906,3.0843840579710204,2.3367391304347813
132,丝瓜,9.2,9.4,9.0,重庆双福国际农贸城,cq,vegnet.com.cn,2016-11-21,2018-04-24,10,21,多云~小雨,微风,无持续风向,77,2,良,102.0,2.733333333333332,4.511111111111112,2.233333333333334,3.633333333333335,6.857142857142857,6.085714285714286
133,豇豆,6.0,7.0,5.0,重庆双福国际农贸城,cq,vegnet.com.cn,2016-11-21,2018-04-24,10,21,多云~小雨,微风,无持续风向,77,2,良,102.0,4.066666666666665,4.955555555555557,3.566666666666667,4.077777777777779,6.800000000000001,5.85
134,平菇,3.8,4.0,3.6,重庆双福国际农贸城,cq,vegnet.com.cn,2016-11-21,2018-04-24,10,21,多云~小雨,微风,无持续风向,77,2,良,102.0,5.933333333333333,5.200000000000001,4.833333333333334,4.233333333333335,7.044680851063831,5.646808510638297
135,韭菜,4.5,6.0,3.0,重庆双福国际农贸城,cq,vegnet.com.cn,2016-11-22,2018-04-24,8,15,小雨,微风,无持续风向,67,2,良,102.0,6.8,4.533333333333335,5.866666666666667,3.633333333333335,5.318012422360248,4.2068322981366455
136,红萝卜,1.3,1.4,1.2,重庆双福国际农贸城,cq,vegnet.com.cn,2016-11-22,2018-04-24,8,15,小雨,微风,无持续风向,67,2,良,102.0,5.666666666666667,4.622222222222224,3.866666666666667,3.522222222222224,3.0843840579710204,2.3367391304347813
137,白萝卜,1.2,1.4,1.0,重庆双福国际农贸城,cq,vegnet.com.cn,2016-11-22,2018-04-24,8,15,小雨,微风,无持续风向,67,2,良,102.0,3.7999999999999994,4.333333333333334,2.6,3.3222222222222246,3.0843840579710204,2.3367391304347813
138,土豆,2.6,3.0,2.2,重庆双福国际农贸城,cq,vegnet.com.cn,2016-11-22,2018-04-24,8,15,小雨,微风,无持续风向,67,2,良,102.0,2.933333333333333,4.155555555555556,1.7333333333333336,3.2777777777777803,3.0843840579710204,2.3367391304347813
139,山药,7.0,8.0,6.0,重庆双福国际农贸城,cq,vegnet.com.cn,2016-11-22,2018-04-24,8,15,小雨,微风,无持续风向,67,2,良,102.0,1.933333333333333,3.8888888888888897,1.466666666666667,2.966666666666669,5.594827586206898,4.18706896551724
140,芋头,2.8,3.0,2.6,重庆双福国际农贸城,cq,vegnet.com.cn,2016-11-22,2018-04-24,8,15,小雨,微风,无持续风向,67,2,良,102.0,4.133333333333333,4.622222222222224,3.0666666666666678,3.5000000000000018,3.0843840579710204,2.3367391304347813
141,大葱,2.2,2.4,2.0,重庆双福国际农贸城,cq,vegnet.com.cn,2016-11-22,2018-04-24,8,15,小雨,微风,无持续风向,67,2,良,102.0,4.666666666666666,4.800000000000001,3.600000000000001,3.733333333333335,3.0843840579710204,2.3367391304347813
142,生姜,7.0,8.0,6.0,重庆双福国际农贸城,cq,vegnet.com.cn,2016-11-22,2018-04-24,8,15,小雨,微风,无持续风向,67,2,良,102.0,4.466666666666666,4.022222222222223,3.5333333333333337,2.9555555555555575,20.91111111111111,14.266666666666667
143,大蒜,15.0,16.0,14.0,重庆双福国际农贸城,cq,vegnet.com.cn,2016-11-22,2018-04-24,8,15,小雨,微风,无持续风向,67,2,良,102.0,4.466666666666666,4.133333333333335,3.5333333333333337,3.066666666666668,16.133333333333333,14.266666666666667
144,芹菜,3.1,3.2,3.0,重庆双福国际农贸城,cq,vegnet.com.cn,2016-11-22,2018-04-24,8,15,小雨,微风,无持续风向,67,2,良,102.0,8.799999999999999,5.466666666666668,7.333333333333333,4.222222222222224,3.0843840579710204,2.3367391304347813
145,莴笋,4.0,5.0,3.0,重庆双福国际农贸城,cq,vegnet.com.cn,2016-11-22,2018-04-24,8,15,小雨,微风,无持续风向,67,2,良,102.0,9.066666666666666,5.155555555555557,7.666666666666667,4.222222222222224,3.0843840579710204,2.3367391304347813
146,莲藕,3.7,5.0,2.4,重庆双福国际农贸城,cq,vegnet.com.cn,2016-11-22,2018-04-24,8,15,小雨,微风,无持续风向,67,2,良,102.0,8.066666666666668,5.555555555555557,6.666666666666667,4.422222222222223,3.0843840579710204,2.3367391304347813
147,西兰花,7.0,8.0,6.0,重庆双福国际农贸城,cq,vegnet.com.cn,2016-11-22,2018-04-24,8,15,小雨,微风,无持续风向,67,2,良,102.0,4.400000000000001,5.9555555555555575,2.7999999999999994,4.577777777777779,3.0843840579710204,2.3367391304347813
148,西红柿,4.1,4.6,3.6,重庆双福国际农贸城,cq,vegnet.com.cn,2016-11-22,2018-04-24,8,15,小雨,微风,无持续风向,67,2,良,102.0,6.000000000000001,6.511111111111113,3.7999999999999994,5.000000000000001,3.0843840579710204,2.3367391304347813
149,条形辣椒干（小米椒）,8.0,10.0,6.0,重庆双福国际农贸城,cq,vegnet.com.cn,2016-11-22,2018-04-24,8,15,小雨,微风,无持续风向,67,2,良,102.0,5.866666666666667,6.1333333333333355,3.9999999999999996,4.733333333333334,7.6,4.2
150,青椒,4.6,4.8,4.4,重庆双福国际农贸城,cq,vegnet.com.cn,2016-11-22,2018-04-24,8,15,小雨,微风,无持续风向,67,2,良,102.0,7.533333333333334,6.911111111111113,5.2,5.111111111111112,3.0843840579710204,2.3367391304347813
151,茄子,3.2,3.4,3.0,重庆双福国际农贸城,cq,vegnet.com.cn,2016-11-22,2018-04-24,8,15,小雨,微风,无持续风向,67,2,良,102.0,6.466666666666668,7.177777777777779,4.666666666666667,5.377777777777778,3.0843840579710204,2.3367391304347813
152,黄瓜,2.8,3.0,2.6,重庆双福国际农贸城,cq,vegnet.com.cn,2016-11-22,2018-04-24,8,15,小雨,微风,无持续风向,67,2,良,102.0,6.066666666666667,6.666666666666668,4.466666666666667,5.044444444444445,3.0843840579710204,2.3367391304347813
153,苦瓜,5.3,5.6,5.0,重庆双福国际农贸城,cq,vegnet.com.cn,2016-11-22,2018-04-24,8,15,小雨,微风,无持续风向,67,2,良,102.0,3.7333333333333343,5.222222222222224,3.3333333333333335,3.7777777777777786,5.664383561643833,4.784246575342465
154,南瓜,1.3,1.4,1.2,重庆双福国际农贸城,cq,vegnet.com.cn,2016-11-22,2018-04-24,8,15,小雨,微风,无持续风向,67,2,良,102.0,4.000000000000001,5.488888888888891,3.533333333333333,4.000000000000001,3.0843840579710204,2.3367391304347813
155,冬瓜,0.95,1.4,0.5,重庆双福国际农贸城,cq,vegnet.com.cn,2016-11-22,2018-04-24,8,15,小雨,微风,无持续风向,67,2,良,102.0,3.3333333333333344,5.08888888888889,2.933333333333333,3.800000000000001,3.0843840579710204,2.3367391304347813
156,丝瓜,8.8,9.0,8.6,重庆双福国际农贸城,cq,vegnet.com.cn,2016-11-22,2018-04-24,8,15,小雨,微风,无持续风向,67,2,良,102.0,2.800000000000001,4.68888888888889,2.233333333333333,3.5888888888888903,8.720930232558137,7.958139534883722
157,豇豆,7.0,9.0,5.0,重庆双福国际农贸城,cq,vegnet.com.cn,2016-11-22,2018-04-24,8,15,小雨,微风,无持续风向,67,2,良,102.0,3.9333333333333353,4.800000000000001,3.433333333333333,3.877777777777779,8.32,7.67
158,平菇,3.5,4.0,3.0,重庆双福国际农贸城,cq,vegnet.com.cn,2016-11-22,2018-04-24,8,15,小雨,微风,无持续风向,67,2,良,102.0,6.466666666666669,5.28888888888889,4.7,4.033333333333335,4.8,3.793103448275862
159,韭菜,4.5,6.0,3.0,重庆双福国际农贸城,cq,vegnet.com.cn,2016-11-23,2018-04-24,7,9,小雨,微风,无持续风向,20,1,优,102.0,7.333333333333336,4.622222222222224,5.533333333333334,3.700000000000001,7.4243902439024385,6.531707317073171
160,白萝卜,1.6,2.0,1.2,重庆双福国际农贸城,cq,vegnet.com.cn,2016-11-23,2018-04-24,7,9,小雨,微风,无持续风向,20,1,优,102.0,6.333333333333336,4.755555555555556,3.6666666666666674,3.544444444444446,3.0843840579710204,2.3367391304347813
161,土豆,2.6,3.0,2.2,重庆双福国际农贸城,cq,vegnet.com.cn,2016-11-23,2018-04-24,7,9,小雨,微风,无持续风向,20,1,优,102.0,4.000000000000003,4.600000000000001,2.4000000000000004,3.3444444444444463,3.0843840579710204,2.3367391304347813
162,山药,7.0,8.0,6.0,重庆双福国际农贸城,cq,vegnet.com.cn,2016-11-23,2018-04-24,7,9,小雨,微风,无持续风向,20,1,优,102.0,3.666666666666669,4.600000000000001,2.133333333333334,3.300000000000002,7.0280000000000005,4.784
163,芋头,3.1,3.4,2.8,重庆双福国际农贸城,cq,vegnet.com.cn,2016-11-23,2018-04-24,7,9,小雨,微风,无持续风向,20,1,优,102.0,4.333333333333336,4.866666666666668,3.133333333333334,3.411111111111113,3.0843840579710204,2.3367391304347813
164,大葱,2.2,2.4,2.0,重庆双福国际农贸城,cq,vegnet.com.cn,2016-11-23,2018-04-24,7,9,小雨,微风,无持续风向,20,1,优,102.0,4.800000000000002,5.08888888888889,3.666666666666668,3.5888888888888903,3.0843840579710204,2.3367391304347813
165,生姜,6.0,7.0,5.0,重庆双福国际农贸城,cq,vegnet.com.cn,2016-11-23,2018-04-24,7,9,小雨,微风,无持续风向,20,1,优,102.0,4.600000000000001,5.200000000000001,3.6000000000000014,3.755555555555557,20.91111111111111,14.266666666666667
166,大蒜,15.0,16.0,14.0,重庆双福国际农贸城,cq,vegnet.com.cn,2016-11-23,2018-04-24,7,9,小雨,微风,无持续风向,20,1,优,102.0,4.266666666666668,4.977777777777779,3.266666666666668,3.3555555555555565,16.666666666666668,14.0
167,芹菜,3.1,3.2,3.0,重庆双福国际农贸城,cq,vegnet.com.cn,2016-11-23,2018-04-24,7,9,小雨,微风,无持续风向,20,1,优,102.0,8.466666666666669,5.755555555555556,7.000000000000001,4.355555555555557,3.0843840579710204,2.3367391304347813
168,莴笋,3.9,4.8,3.0,重庆双福国际农贸城,cq,vegnet.com.cn,2016-11-23,2018-04-24,7,9,小雨,微风,无持续风向,20,1,优,102.0,8.733333333333336,5.666666666666668,7.333333333333335,4.355555555555557,3.0843840579710204,2.3367391304347813
169,莲藕,3.7,5.0,2.4,重庆双福国际农贸城,cq,vegnet.com.cn,2016-11-23,2018-04-24,7,9,小雨,微风,无持续风向,20,1,优,102.0,8.000000000000002,5.533333333333335,6.666666666666668,4.355555555555557,3.0843840579710204,2.3367391304347813
170,西兰花,5.7,6.0,5.4,重庆双福国际农贸城,cq,vegnet.com.cn,2016-11-23,2018-04-24,7,9,小雨,微风,无持续风向,20,1,优,102.0,4.333333333333336,5.866666666666668,2.8000000000000007,4.48888888888889,3.0843840579710204,2.3367391304347813
171,西红柿,4.2,4.8,3.6,重庆双福国际农贸城,cq,vegnet.com.cn,2016-11-23,2018-04-24,7,9,小雨,微风,无持续风向,20,1,优,102.0,5.266666666666669,6.200000000000001,3.600000000000001,4.844444444444445,3.0843840579710204,2.3367391304347813
172,条形辣椒干（小米椒）,8.0,10.0,6.0,重庆双福国际农贸城,cq,vegnet.com.cn,2016-11-23,2018-04-24,7,9,小雨,微风,无持续风向,20,1,优,102.0,5.266666666666669,5.844444444444445,3.8000000000000007,4.577777777777778,10.0,6.0
173,青椒,4.6,4.8,4.4,重庆双福国际农贸城,cq,vegnet.com.cn,2016-11-23,2018-04-24,7,9,小雨,微风,无持续风向,20,1,优,102.0,6.933333333333336,6.577777777777779,5.000000000000001,4.933333333333334,3.0843840579710204,2.3367391304347813
174,茄子,3.3,3.6,3.0,重庆双福国际农贸城,cq,vegnet.com.cn,2016-11-23,2018-04-24,7,9,小雨,微风,无持续风向,20,1,优,102.0,6.533333333333336,6.844444444444446,4.666666666666667,5.2,3.0843840579710204,2.3367391304347813
175,黄瓜,2.4,2.8,2.0,重庆双福国际农贸城,cq,vegnet.com.cn,2016-11-23,2018-04-24,7,9,小雨,微风,无持续风向,20,1,优,102.0,6.133333333333336,6.466666666666669,4.466666666666667,4.977777777777778,3.0843840579710204,2.3367391304347813
176,苦瓜,5.3,5.6,5.0,重庆双福国际农贸城,cq,vegnet.com.cn,2016-11-23,2018-04-24,7,9,小雨,微风,无持续风向,20,1,优,102.0,3.7333333333333365,5.000000000000002,3.1333333333333333,3.644444444444445,5.664383561643833,4.784246575342465
177,南瓜,1.3,1.4,1.2,重庆双福国际农贸城,cq,vegnet.com.cn,2016-11-23,2018-04-24,7,9,小雨,微风,无持续风向,20,1,优,102.0,4.0000000000000036,5.266666666666668,3.3333333333333335,3.866666666666667,3.0843840579710204,2.3367391304347813
